scenario,route,grouping,window_ms,order_index,req_id,prefix_type,group_key,schedule_wait_ms,prompt_tokens,prefix_tokens,reused_tokens,reuse_hit,model_latency_s,total_latency_s,output_tokens,throughput_tokens_per_s
fifo_w0,route1,fifo,0,50,51,F,fifo_51,0.000,20,20,0,0,4.169526,4.169526,128,30.698931
fifo_w0,route1,fifo,0,51,52,F,fifo_52,0.000,20,20,0,0,4.178629,4.178629,128,30.632058
fifo_w0,route1,fifo,0,52,53,F,fifo_53,0.000,20,20,0,0,4.152636,4.152636,128,30.823795
fifo_w0,route1,fifo,0,53,54,F,fifo_54,0.000,20,20,0,0,4.145576,4.145576,128,30.876286
fifo_w0,route1,fifo,0,54,55,F,fifo_55,0.000,20,20,0,0,4.149394,4.149394,128,30.847877
fifo_w0,route1,fifo,0,55,56,F,fifo_56,0.000,21,21,0,0,4.149469,4.149469,128,30.847324
fifo_w0,route1,fifo,0,56,57,F,fifo_57,0.000,20,20,0,0,4.149458,4.149458,128,30.847401
fifo_w0,route1,fifo,0,57,58,F,fifo_58,0.000,20,20,0,0,4.149543,4.149543,128,30.846774
fifo_w0,route1,fifo,0,58,59,F,fifo_59,0.000,20,20,0,0,4.149519,4.149519,128,30.846951
fifo_w0,route1,fifo,0,59,60,F,fifo_60,0.000,20,20,0,0,4.149508,4.149508,128,30.847032
fifo_w0,route1,fifo,0,60,61,G,fifo_61,0.000,24,24,0,0,4.286912,4.286912,128,29.858325
fifo_w0,route1,fifo,0,61,62,G,fifo_62,0.000,21,21,0,0,0.373604,0.373604,9,24.089654
fifo_w0,route1,fifo,0,62,63,G,fifo_63,0.000,21,21,0,0,4.325427,4.325427,128,29.592454
fifo_w0,route1,fifo,0,63,64,G,fifo_64,0.000,21,21,0,0,4.317360,4.317360,128,29.647749
fifo_w0,route1,fifo,0,64,65,G,fifo_65,0.000,21,21,0,0,4.322858,4.322858,128,29.610043
fifo_w0,route1,fifo,0,65,66,G,fifo_66,0.000,22,22,0,0,4.324318,4.324318,128,29.600044
fifo_w0,route1,fifo,0,66,67,G,fifo_67,0.000,22,22,0,0,4.325986,4.325986,128,29.588633
fifo_w0,route1,fifo,0,67,68,G,fifo_68,0.000,21,21,0,0,0.420779,0.420779,11,26.141992
fifo_w0,route1,fifo,0,68,69,G,fifo_69,0.000,21,21,0,0,4.325816,4.325816,128,29.589790
fifo_w0,route1,fifo,0,69,70,G,fifo_70,0.000,21,21,0,0,4.327650,4.327650,128,29.577251
fifo_w0,route1,fifo,0,70,71,H,fifo_71,0.000,20,20,0,0,4.299570,4.299570,128,29.770418
fifo_w0,route1,fifo,0,71,72,H,fifo_72,0.000,19,19,0,0,4.336675,4.336675,128,29.515698
fifo_w0,route1,fifo,0,72,73,H,fifo_73,0.000,19,19,0,0,4.098754,4.098754,128,31.228999
fifo_w0,route1,fifo,0,73,74,H,fifo_74,0.000,22,22,0,0,4.063941,4.063941,128,31.496519
fifo_w0,route1,fifo,0,74,75,H,fifo_75,0.000,20,20,0,0,4.056921,4.056921,128,31.551020
fifo_w0,route1,fifo,0,75,76,H,fifo_76,0.000,22,22,0,0,4.058230,4.058230,128,31.540841
fifo_w0,route1,fifo,0,76,77,H,fifo_77,0.000,20,20,0,0,4.056486,4.056486,128,31.554401
fifo_w0,route1,fifo,0,77,78,H,fifo_78,0.000,19,19,0,0,4.054588,4.054588,128,31.569178
fifo_w0,route1,fifo,0,78,79,H,fifo_79,0.000,17,17,0,0,4.051839,4.051839,128,31.590592
fifo_w0,route1,fifo,0,79,80,H,fifo_80,0.000,19,19,0,0,4.049797,4.049797,128,31.606522
fifo_w0,route1,fifo,0,80,81,I,fifo_81,0.000,23,23,0,0,4.008805,4.008805,128,31.929713
fifo_w0,route1,fifo,0,81,82,I,fifo_82,0.000,21,21,0,0,3.942975,3.942975,128,32.462797
fifo_w0,route1,fifo,0,82,83,I,fifo_83,0.000,20,20,0,0,3.500539,3.500539,128,36.565801
fifo_w0,route1,fifo,0,83,84,I,fifo_84,0.000,20,20,0,0,3.503279,3.503279,128,36.537197
fifo_w0,route1,fifo,0,84,85,I,fifo_85,0.000,20,20,0,0,3.497994,3.497994,128,36.592403
fifo_w0,route1,fifo,0,85,86,I,fifo_86,0.000,20,20,0,0,3.500347,3.500347,128,36.567807
fifo_w0,route1,fifo,0,86,87,I,fifo_87,0.000,20,20,0,0,3.500375,3.500375,128,36.567508
fifo_w0,route1,fifo,0,87,88,I,fifo_88,0.000,23,23,0,0,3.500389,3.500389,128,36.567368
fifo_w0,route1,fifo,0,88,89,I,fifo_89,0.000,20,20,0,0,3.500261,3.500261,128,36.568702
fifo_w0,route1,fifo,0,89,90,I,fifo_90,0.000,21,21,0,0,3.500222,3.500222,128,36.569114
fifo_w0,route1,fifo,0,90,91,J,fifo_91,0.000,22,22,0,0,3.500450,3.500450,128,36.566731
fifo_w0,route1,fifo,0,91,92,J,fifo_92,0.000,22,22,0,0,3.498228,3.498228,128,36.589958
fifo_w0,route1,fifo,0,92,93,J,fifo_93,0.000,22,22,0,0,4.026347,4.026347,128,31.790601
fifo_w0,route1,fifo,0,93,94,J,fifo_94,0.000,22,22,0,0,4.088511,4.088511,128,31.307242
fifo_w0,route1,fifo,0,94,95,J,fifo_95,0.000,22,22,0,0,4.080800,4.080800,128,31.366402
fifo_w0,route1,fifo,0,95,96,J,fifo_96,0.000,20,20,0,0,4.081921,4.081921,128,31.357786
fifo_w0,route1,fifo,0,96,97,J,fifo_97,0.000,23,23,0,0,4.078497,4.078497,128,31.384111
fifo_w0,route1,fifo,0,97,98,J,fifo_98,0.000,22,22,0,0,4.077675,4.077675,128,31.390438
fifo_w0,route1,fifo,0,98,99,J,fifo_99,0.000,22,22,0,0,4.071781,4.071781,128,31.435879
fifo_w0,route1,fifo,0,99,100,J,fifo_100,0.000,20,20,0,0,4.070221,4.070221,128,31.447921
exact_w0,route1,exact,0,0,1,A,b06a510c1958fe8b,0.000,18,18,0,0,4.119192,4.119192,128,31.074055
exact_w0,route1,exact,0,1,7,A,b06a510c1958fe8b,0.000,18,18,18,1,4.108771,4.108771,128,31.152871
exact_w0,route1,exact,0,2,2,A,1c6250065172cfdc,0.000,21,21,0,0,4.119028,4.119028,128,31.075292
exact_w0,route1,exact,0,3,3,A,1c6250065172cfdc,0.000,21,21,21,1,4.099277,4.099277,128,31.225021
exact_w0,route1,exact,0,4,4,A,e162011be1dce903,0.000,23,23,0,0,4.117971,4.117971,128,31.083269
exact_w0,route1,exact,0,5,6,A,e162011be1dce903,0.000,23,23,23,1,4.098206,4.098206,128,31.233176
exact_w0,route1,exact,0,6,5,A,fb09a0c9919b5322,0.000,20,20,0,0,4.100518,4.100518,128,31.215572
exact_w0,route1,exact,0,7,8,A,fb09a0c9919b5322,0.000,20,20,20,1,4.102382,4.102382,128,31.201386
exact_w0,route1,exact,0,8,9,A,073002f85aa407ca,0.000,20,20,0,0,4.092346,4.092346,128,31.277900
exact_w0,route1,exact,0,9,10,A,1e55ab7725006f48,0.000,20,20,0,0,4.093410,4.093410,128,31.269770
exact_w0,route1,exact,0,10,11,B,66292adb5db61fa2,0.000,21,21,0,0,3.828488,3.828488,128,33.433567
exact_w0,route1,exact,0,11,20,B,66292adb5db61fa2,0.000,21,21,21,1,3.796575,3.796575,128,33.714595
exact_w0,route1,exact,0,12,12,B,2a4a444d90f3e26d,0.000,21,21,0,0,3.811106,3.811106,128,33.586053
exact_w0,route1,exact,0,13,17,B,2a4a444d90f3e26d,0.000,21,21,21,1,3.819363,3.819363,128,33.513445
exact_w0,route1,exact,0,14,18,B,2a4a444d90f3e26d,0.000,21,21,21,1,3.797501,3.797501,128,33.706381
exact_w0,route1,exact,0,15,13,B,c1675015c82de154,0.000,19,19,0,0,3.808655,3.808655,128,33.607666
exact_w0,route1,exact,0,16,14,B,c1675015c82de154,0.000,19,19,19,1,3.799824,3.799824,128,33.685771
exact_w0,route1,exact,0,17,15,B,451b91b27e59a255,0.000,21,21,0,0,3.806967,3.806967,128,33.622568
exact_w0,route1,exact,0,18,16,B,451b91b27e59a255,0.000,21,21,21,1,3.790320,3.790320,128,33.770238
exact_w0,route1,exact,0,19,19,B,ffa9ed792f5d1ac0,0.000,21,21,0,0,3.782292,3.782292,128,33.841913
exact_w0,route1,exact,0,20,21,C,785deb470ab3116f,0.000,24,24,0,0,3.918430,3.918430,128,32.666144
exact_w0,route1,exact,0,21,26,C,785deb470ab3116f,0.000,24,24,24,1,3.929136,3.929136,128,32.577136
exact_w0,route1,exact,0,22,28,C,785deb470ab3116f,0.000,24,24,24,1,3.918559,3.918559,128,32.665073
exact_w0,route1,exact,0,23,22,C,436bc8cc2e2ac5b6,0.000,23,23,0,0,3.919345,3.919345,128,32.658516
exact_w0,route1,exact,0,24,23,C,ab49e669c0c0bef5,0.000,24,24,0,0,3.923052,3.923052,128,32.627661
exact_w0,route1,exact,0,25,24,C,a0a5c84db5910328,0.000,23,23,0,0,3.922757,3.922757,128,32.630114
exact_w0,route1,exact,0,26,25,C,f24036c88021bd62,0.000,21,21,0,0,3.901387,3.901387,128,32.808842
exact_w0,route1,exact,0,27,30,C,f24036c88021bd62,0.000,21,21,21,1,3.907799,3.907799,128,32.755015
exact_w0,route1,exact,0,28,27,C,905f0043177424b9,0.000,23,23,0,0,3.896744,3.896744,128,32.847937
exact_w0,route1,exact,0,29,29,C,c3848bf38708aed2,0.000,23,23,0,0,3.897095,3.897095,128,32.844980
exact_w0,route1,exact,0,30,31,D,3517700e439eeef4,0.000,22,22,0,0,3.975085,3.975085,128,32.200568
exact_w0,route1,exact,0,31,38,D,3517700e439eeef4,0.000,22,22,22,1,3.957807,3.957807,128,32.341145
exact_w0,route1,exact,0,32,32,D,2325d9afb662ea0e,0.000,23,23,0,0,3.980587,3.980587,128,32.156059
exact_w0,route1,exact,0,33,33,D,0252a80c4ddf7947,0.000,22,22,0,0,3.702547,3.702547,121,32.680205
exact_w0,route1,exact,0,34,36,D,0252a80c4ddf7947,0.000,22,22,22,1,3.734783,3.734783,121,32.398137
exact_w0,route1,exact,0,35,34,D,d1e68c91a9afcd98,0.000,20,20,0,0,3.971643,3.971643,128,32.228479
exact_w0,route1,exact,0,36,40,D,d1e68c91a9afcd98,0.000,20,20,20,1,3.966137,3.966137,128,32.273213
exact_w0,route1,exact,0,37,35,D,63be4cec68695286,0.000,22,22,0,0,3.957082,3.957082,128,32.347066
exact_w0,route1,exact,0,38,37,D,61be32de16c63dca,0.000,25,24,0,0,3.946578,3.946578,128,32.433163
exact_w0,route1,exact,0,39,39,D,9976548721ee3c9f,0.000,22,22,0,0,3.947483,3.947483,128,32.425727
exact_w0,route1,exact,0,40,41,E,2cd5d7524d9bd1fc,0.000,20,20,0,0,3.715837,3.715837,128,34.447147
exact_w0,route1,exact,0,41,44,E,2cd5d7524d9bd1fc,0.000,20,20,20,1,3.710820,3.710820,128,34.493726
exact_w0,route1,exact,0,42,42,E,ce690f6a1c45db9b,0.000,18,18,0,0,3.719508,3.719508,128,34.413149
exact_w0,route1,exact,0,43,43,E,ce690f6a1c45db9b,0.000,18,18,18,1,3.710476,3.710476,128,34.496919
exact_w0,route1,exact,0,44,45,E,249de3f68c1141fd,0.000,21,21,0,0,3.709273,3.709273,128,34.508112
exact_w0,route1,exact,0,45,46,E,6dbc20a0e5ce6646,0.000,21,21,0,0,3.700190,3.700190,128,34.592815
exact_w0,route1,exact,0,46,49,E,6dbc20a0e5ce6646,0.000,21,21,21,1,3.707268,3.707268,128,34.526776
exact_w0,route1,exact,0,47,47,E,9e3949d579a5dab0,0.000,20,20,0,0,3.706376,3.706376,128,34.535081
exact_w0,route1,exact,0,48,48,E,74399c324918e73a,0.000,20,20,0,0,3.705489,3.705489,128,34.543345
exact_w0,route1,exact,0,49,50,E,9f82d44236ab0891,0.000,23,23,0,0,3.704551,3.704551,128,34.552099
exact_w0,route1,exact,0,50,51,F,a756407aedb13cb0,0.000,20,20,0,0,3.490013,3.490013,128,36.676079
exact_w0,route1,exact,0,51,57,F,a756407aedb13cb0,0.000,20,20,20,1,3.490215,3.490215,128,36.673961
exact_w0,route1,exact,0,52,58,F,a756407aedb13cb0,0.000,20,20,20,1,3.497813,3.497813,128,36.594300
exact_w0,route1,exact,0,53,52,F,e0a123ca215f9da9,0.000,20,20,0,0,3.489794,3.489794,128,36.678384
exact_w0,route1,exact,0,54,53,F,3f9d06faac784018,0.000,20,20,0,0,3.489780,3.489780,128,36.678531
exact_w0,route1,exact,0,55,54,F,3f9d06faac784018,0.000,20,20,20,1,3.482290,3.482290,128,36.757419
exact_w0,route1,exact,0,56,55,F,3f9d06faac784018,0.000,20,20,20,1,3.489805,3.489805,128,36.678272
exact_w0,route1,exact,0,57,60,F,3f9d06faac784018,0.000,20,20,20,1,3.489825,3.489825,128,36.678058
exact_w0,route1,exact,0,58,56,F,e9133f1bd72d210c,0.000,21,21,0,0,3.490194,3.490194,128,36.674183
exact_w0,route1,exact,0,59,59,F,d37e1c0fdaa9d8dd,0.000,20,20,0,0,3.490179,3.490179,128,36.674332
exact_w0,route1,exact,0,60,61,G,2ab42a8e55b9e0fa,0.000,24,24,0,0,3.843977,3.843977,128,33.298849
exact_w0,route1,exact,0,61,62,G,8cbb1de94aa0495a,0.000,21,21,0,0,0.308553,0.308553,9,29.168421
exact_w0,route1,exact,0,62,63,G,2a5b7f74929b0fe4,0.000,21,21,0,0,3.887219,3.887219,128,32.928423
exact_w0,route1,exact,0,63,64,G,013ccebdaf96adbc,0.000,21,21,0,0,3.877605,3.877605,128,33.010071
exact_w0,route1,exact,0,64,65,G,013ccebdaf96adbc,0.000,21,21,21,1,3.878665,3.878665,128,33.001046
exact_w0,route1,exact,0,65,66,G,7f58f3cd76c16dd7,0.000,22,22,0,0,3.868920,3.868920,128,33.084167
exact_w0,route1,exact,0,66,67,G,7f58f3cd76c16dd7,0.000,22,22,22,1,3.880806,3.880806,128,32.982836
exact_w0,route1,exact,0,67,68,G,e9a01fc97466b320,0.000,21,21,0,0,0.347244,0.347244,11,31.678031
exact_w0,route1,exact,0,68,69,G,87f551eac2921c70,0.000,21,21,0,0,3.879178,3.879178,128,32.996683
exact_w0,route1,exact,0,69,70,G,f2da6e4ff17223f6,0.000,21,21,0,0,3.880394,3.880394,128,32.986341
exact_w0,route1,exact,0,70,71,H,f17b915398639bd9,0.000,20,20,0,0,3.892495,3.892495,128,32.883795
exact_w0,route1,exact,0,71,75,H,f17b915398639bd9,0.000,20,20,20,1,3.930178,3.930178,128,32.568496
exact_w0,route1,exact,0,72,72,H,469572910a814a88,0.000,19,19,0,0,4.049380,4.049380,128,31.609776
exact_w0,route1,exact,0,73,73,H,469572910a814a88,0.000,19,19,19,1,4.100101,4.100101,128,31.218745
exact_w0,route1,exact,0,74,74,H,a8cddc6e78110290,0.000,22,22,0,0,4.088917,4.088917,128,31.304130
exact_w0,route1,exact,0,75,76,H,a8cddc6e78110290,0.000,22,22,22,1,4.089111,4.089111,128,31.302646
exact_w0,route1,exact,0,76,77,H,1f4d5db08ebad26a,0.000,20,20,0,0,4.077842,4.077842,128,31.389153
exact_w0,route1,exact,0,77,78,H,364c96fe727492ea,0.000,19,19,0,0,4.089346,4.089346,128,31.300850
exact_w0,route1,exact,0,78,79,H,9d1462fa5c8d3ddb,0.000,17,17,0,0,4.089267,4.089267,128,31.301450
exact_w0,route1,exact,0,79,80,H,740793db3d014c9d,0.000,19,19,0,0,4.089196,4.089196,128,31.302000
exact_w0,route1,exact,0,80,81,I,5a76d581b44f04ce,0.000,23,23,0,0,4.056741,4.056741,128,31.552423
exact_w0,route1,exact,0,81,88,I,5a76d581b44f04ce,0.000,23,23,23,1,4.052750,4.052750,128,31.583494
exact_w0,route1,exact,0,82,82,I,00c771936fc4bece,0.000,21,21,0,0,3.984018,3.984018,128,32.128370
exact_w0,route1,exact,0,83,90,I,00c771936fc4bece,0.000,21,21,21,1,4.013823,4.013823,128,31.889800
exact_w0,route1,exact,0,84,83,I,d8d8f0d8ec0882ee,0.000,20,20,0,0,4.001198,4.001198,128,31.990416
exact_w0,route1,exact,0,85,87,I,d8d8f0d8ec0882ee,0.000,20,20,20,1,4.001066,4.001066,128,31.991473
exact_w0,route1,exact,0,86,84,I,7c4112902ffef09b,0.000,20,20,0,0,3.990015,3.990015,128,32.080079
exact_w0,route1,exact,0,87,85,I,7c4112902ffef09b,0.000,20,20,20,1,4.002366,4.002366,128,31.981082
exact_w0,route1,exact,0,88,86,I,fd7482c7de334fc1,0.000,20,20,0,0,4.002284,4.002284,128,31.981740
exact_w0,route1,exact,0,89,89,I,0b13917a23bc6216,0.000,20,20,0,0,4.002108,4.002108,128,31.983146
exact_w0,route1,exact,0,90,91,J,9a629be51d60b7ec,0.000,22,22,0,0,3.974014,3.974014,128,32.209246
exact_w0,route1,exact,0,91,92,J,e934e5c30fae1384,0.000,22,22,0,0,3.970749,3.970749,128,32.235730
exact_w0,route1,exact,0,92,98,J,e934e5c30fae1384,0.000,22,22,22,1,3.953653,3.953653,128,32.375124
exact_w0,route1,exact,0,93,93,J,5c4da976958e1ddf,0.000,22,22,0,0,3.958937,3.958937,128,32.331907
exact_w0,route1,exact,0,94,95,J,5c4da976958e1ddf,0.000,22,22,22,1,3.952840,3.952840,128,32.381781
exact_w0,route1,exact,0,95,99,J,5c4da976958e1ddf,0.000,22,22,22,1,3.950068,3.950068,128,32.404501
exact_w0,route1,exact,0,96,94,J,1cb2f43b772ddd4b,0.000,22,22,0,0,3.942220,3.942220,128,32.469012
exact_w0,route1,exact,0,97,96,J,5045df4b5cdb934d,0.000,20,20,0,0,3.943753,3.943753,128,32.456395
exact_w0,route1,exact,0,98,100,J,5045df4b5cdb934d,0.000,20,20,20,1,3.936152,3.936152,128,32.519066
exact_w0,route1,exact,0,99,97,J,89255f4041c2c26a,0.000,23,23,0,0,3.935252,3.935252,128,32.526506
similarity_w0,route1,similarity,0,0,1,A,sim_000,0.000,18,18,0,0,4.003199,4.003199,128,31.974430
similarity_w0,route1,similarity,0,1,7,A,sim_000,0.000,18,18,18,1,3.960818,3.960818,128,32.316557
similarity_w0,route1,similarity,0,2,2,A,sim_001,0.000,21,21,0,0,3.996079,3.996079,128,32.031399
similarity_w0,route1,similarity,0,3,3,A,sim_001,0.000,21,21,21,1,4.003556,4.003556,128,31.971574
similarity_w0,route1,similarity,0,4,4,A,sim_002,0.000,23,23,0,0,4.005127,4.005127,128,31.959040
similarity_w0,route1,similarity,0,5,6,A,sim_002,0.000,23,23,23,1,4.041100,4.041100,128,31.674542
similarity_w0,route1,similarity,0,6,5,A,sim_003,0.000,20,20,0,0,3.976918,3.976918,128,32.185726
similarity_w0,route1,similarity,0,7,8,A,sim_003,0.000,20,20,20,1,3.963350,3.963350,128,32.295907
similarity_w0,route1,similarity,0,8,9,A,sim_004,0.000,20,20,0,0,3.962267,3.962267,128,32.304735
similarity_w0,route1,similarity,0,9,10,A,sim_005,0.000,20,20,0,0,3.947952,3.947952,128,32.421871
similarity_w0,route1,similarity,0,10,11,B,sim_006,0.000,21,21,0,0,3.991139,3.991139,128,32.071046
similarity_w0,route1,similarity,0,11,20,B,sim_006,0.000,21,21,21,1,3.997110,3.997110,128,32.023134
similarity_w0,route1,similarity,0,12,12,B,sim_007,0.000,21,21,0,0,3.990066,3.990066,128,32.079669
similarity_w0,route1,similarity,0,13,17,B,sim_007,0.000,21,21,21,1,3.990968,3.990968,128,32.072418
similarity_w0,route1,similarity,0,14,18,B,sim_007,0.000,21,21,21,1,3.976810,3.976810,128,32.186602
similarity_w0,route1,similarity,0,15,13,B,sim_008,0.000,19,19,0,0,3.993718,3.993718,128,32.050334
similarity_w0,route1,similarity,0,16,14,B,sim_008,0.000,19,19,19,1,3.986290,3.986290,128,32.110058
similarity_w0,route1,similarity,0,17,15,B,sim_009,0.000,21,21,0,0,3.990172,3.990172,128,32.078822
similarity_w0,route1,similarity,0,18,16,B,sim_009,0.000,21,21,21,1,3.989818,3.989818,128,32.081664
similarity_w0,route1,similarity,0,19,19,B,sim_010,0.000,21,21,0,0,3.989767,3.989767,128,32.082072
similarity_w0,route1,similarity,0,20,21,C,sim_011,0.000,24,24,0,0,3.991427,3.991427,128,32.068734
similarity_w0,route1,similarity,0,21,26,C,sim_011,0.000,24,24,24,1,4.004308,4.004308,128,31.965576
similarity_w0,route1,similarity,0,22,28,C,sim_011,0.000,24,24,24,1,3.997208,3.997208,128,32.022349
similarity_w0,route1,similarity,0,23,22,C,sim_012,0.000,23,23,0,0,3.990268,3.990268,128,32.078046
similarity_w0,route1,similarity,0,24,23,C,sim_013,0.000,24,24,0,0,3.983023,3.983023,128,32.136392
similarity_w0,route1,similarity,0,25,24,C,sim_014,0.000,23,23,0,0,3.998654,3.998654,128,32.010773
similarity_w0,route1,similarity,0,26,25,C,sim_015,0.000,21,21,0,0,3.991202,3.991202,128,32.070540
similarity_w0,route1,similarity,0,27,29,C,sim_015,0.000,23,23,23,1,3.994759,3.994759,128,32.041987
similarity_w0,route1,similarity,0,28,30,C,sim_015,0.000,21,21,21,1,3.994679,3.994679,128,32.042627
similarity_w0,route1,similarity,0,29,27,C,sim_016,0.000,23,23,0,0,3.994760,3.994760,128,32.041974
similarity_w0,route1,similarity,0,30,31,D,sim_017,0.000,22,22,0,0,3.894316,3.894316,128,32.868419
similarity_w0,route1,similarity,0,31,38,D,sim_017,0.000,22,22,22,1,3.888531,3.888531,128,32.917311
similarity_w0,route1,similarity,0,32,32,D,sim_018,0.000,23,23,0,0,3.882278,3.882278,128,32.970332
similarity_w0,route1,similarity,0,33,33,D,sim_019,0.000,22,22,0,0,3.685463,3.685463,121,32.831693
similarity_w0,route1,similarity,0,34,36,D,sim_019,0.000,22,22,22,1,3.685052,3.685052,121,32.835354
similarity_w0,route1,similarity,0,35,34,D,sim_020,0.000,20,20,0,0,3.877890,3.877890,128,33.007637
