scenario,route,grouping,window_ms,order_index,req_id,prefix_type,group_key,schedule_wait_ms,prompt_tokens,prefix_tokens,reused_tokens,reuse_hit,model_latency_s,total_latency_s,output_tokens,throughput_tokens_per_s
fifo_w0,route1,fifo,0,39,40,D,fifo_40,0.000,20,20,0,0,3.747000,3.747000,128,34.160658
fifo_w0,route1,fifo,0,40,41,E,fifo_41,0.000,20,20,0,0,3.919340,3.919340,128,32.658561
fifo_w0,route1,fifo,0,41,42,E,fifo_42,0.000,18,18,0,0,4.008859,4.008859,128,31.929283
fifo_w0,route1,fifo,0,42,43,E,fifo_43,0.000,18,18,0,0,3.818013,3.818013,128,33.525290
fifo_w0,route1,fifo,0,43,44,E,fifo_44,0.000,20,20,0,0,3.899670,3.899670,128,32.823294
fifo_w0,route1,fifo,0,44,45,E,fifo_45,0.000,21,21,0,0,3.924781,3.924781,128,32.613284
fifo_w0,route1,fifo,0,45,46,E,fifo_46,0.000,21,21,0,0,3.872439,3.872439,128,33.054103
fifo_w0,route1,fifo,0,46,47,E,fifo_47,0.000,20,20,0,0,3.911389,3.911389,128,32.724950
fifo_w0,route1,fifo,0,47,48,E,fifo_48,0.000,20,20,0,0,3.904784,3.904784,128,32.780300
fifo_w0,route1,fifo,0,48,49,E,fifo_49,0.000,21,21,0,0,3.909354,3.909354,128,32.741984
fifo_w0,route1,fifo,0,49,50,E,fifo_50,0.000,23,23,0,0,3.898405,3.898405,128,32.833937
fifo_w0,route1,fifo,0,50,51,F,fifo_51,0.000,20,20,0,0,3.894056,3.894056,128,32.870611
fifo_w0,route1,fifo,0,51,52,F,fifo_52,0.000,20,20,0,0,3.883634,3.883634,128,32.958824
fifo_w0,route1,fifo,0,52,53,F,fifo_53,0.000,20,20,0,0,3.913385,3.913385,128,32.708260
fifo_w0,route1,fifo,0,53,54,F,fifo_54,0.000,20,20,0,0,3.887542,3.887542,128,32.925689
fifo_w0,route1,fifo,0,54,55,F,fifo_55,0.000,20,20,0,0,3.894590,3.894590,128,32.866103
fifo_w0,route1,fifo,0,55,56,F,fifo_56,0.000,21,21,0,0,3.935496,3.935496,128,32.524492
fifo_w0,route1,fifo,0,56,57,F,fifo_57,0.000,20,20,0,0,3.622331,3.622331,128,35.336367
fifo_w0,route1,fifo,0,57,58,F,fifo_58,0.000,20,20,0,0,3.789669,3.789669,128,33.776036
fifo_w0,route1,fifo,0,58,59,F,fifo_59,0.000,20,20,0,0,3.944206,3.944206,128,32.452669
fifo_w0,route1,fifo,0,59,60,F,fifo_60,0.000,20,20,0,0,3.960800,3.960800,128,32.316704
fifo_w0,route1,fifo,0,60,61,G,fifo_61,0.000,24,24,0,0,3.955598,3.955598,128,32.359206
fifo_w0,route1,fifo,0,61,62,G,fifo_62,0.000,21,21,0,0,0.325688,0.325688,9,27.633826
fifo_w0,route1,fifo,0,62,63,G,fifo_63,0.000,21,21,0,0,4.049465,4.049465,128,31.609112
fifo_w0,route1,fifo,0,63,64,G,fifo_64,0.000,21,21,0,0,3.962303,3.962303,128,32.304447
fifo_w0,route1,fifo,0,64,65,G,fifo_65,0.000,21,21,0,0,3.311322,3.311322,128,38.655251
fifo_w0,route1,fifo,0,65,66,G,fifo_66,0.000,22,22,0,0,3.785942,3.785942,128,33.809287
fifo_w0,route1,fifo,0,66,67,G,fifo_67,0.000,22,22,0,0,4.050642,4.050642,128,31.599926
fifo_w0,route1,fifo,0,67,68,G,fifo_68,0.000,21,21,0,0,0.341042,0.341042,11,32.254079
fifo_w0,route1,fifo,0,68,69,G,fifo_69,0.000,21,21,0,0,3.606589,3.606589,128,35.490603
fifo_w0,route1,fifo,0,69,70,G,fifo_70,0.000,21,21,0,0,3.721556,3.721556,128,34.394215
fifo_w0,route1,fifo,0,70,71,H,fifo_71,0.000,20,20,0,0,3.728761,3.728761,128,34.327755
fifo_w0,route1,fifo,0,71,72,H,fifo_72,0.000,19,19,0,0,3.607705,3.607705,128,35.479620
fifo_w0,route1,fifo,0,72,73,H,fifo_73,0.000,19,19,0,0,3.318507,3.318507,128,38.571560
fifo_w0,route1,fifo,0,73,74,H,fifo_74,0.000,22,22,0,0,3.562453,3.562453,128,35.930298
fifo_w0,route1,fifo,0,74,75,H,fifo_75,0.000,20,20,0,0,3.721470,3.721470,128,34.395009
fifo_w0,route1,fifo,0,75,76,H,fifo_76,0.000,22,22,0,0,3.742487,3.742487,128,34.201857
fifo_w0,route1,fifo,0,76,77,H,fifo_77,0.000,20,20,0,0,3.747971,3.747971,128,34.151808
fifo_w0,route1,fifo,0,77,78,H,fifo_78,0.000,19,19,0,0,3.783892,3.783892,128,33.827607
fifo_w0,route1,fifo,0,78,79,H,fifo_79,0.000,17,17,0,0,3.759684,3.759684,128,34.045419
fifo_w0,route1,fifo,0,79,80,H,fifo_80,0.000,19,19,0,0,3.755435,3.755435,128,34.083933
fifo_w0,route1,fifo,0,80,81,I,fifo_81,0.000,23,23,0,0,3.781862,3.781862,128,33.845760
fifo_w0,route1,fifo,0,81,82,I,fifo_82,0.000,21,21,0,0,3.528180,3.528180,128,36.279325
fifo_w0,route1,fifo,0,82,83,I,fifo_83,0.000,20,20,0,0,3.319317,3.319317,128,38.562148
fifo_w0,route1,fifo,0,83,84,I,fifo_84,0.000,20,20,0,0,3.317276,3.317276,128,38.585874
fifo_w0,route1,fifo,0,84,85,I,fifo_85,0.000,20,20,0,0,3.321942,3.321942,128,38.531674
fifo_w0,route1,fifo,0,85,86,I,fifo_86,0.000,20,20,0,0,3.319140,3.319140,128,38.564204
fifo_w0,route1,fifo,0,86,87,I,fifo_87,0.000,20,20,0,0,3.526264,3.526264,128,36.299042
fifo_w0,route1,fifo,0,87,88,I,fifo_88,0.000,23,23,0,0,3.732064,3.732064,128,34.297376
fifo_w0,route1,fifo,0,88,89,I,fifo_89,0.000,20,20,0,0,3.787021,3.787021,128,33.799653
fifo_w0,route1,fifo,0,89,90,I,fifo_90,0.000,21,21,0,0,3.752496,3.752496,128,34.110630
fifo_w0,route1,fifo,0,90,91,J,fifo_91,0.000,22,22,0,0,3.871747,3.871747,128,33.060014
fifo_w0,route1,fifo,0,91,92,J,fifo_92,0.000,22,22,0,0,4.054536,4.054536,128,31.569577
fifo_w0,route1,fifo,0,92,93,J,fifo_93,0.000,22,22,0,0,3.832691,3.832691,128,33.396901
fifo_w0,route1,fifo,0,93,94,J,fifo_94,0.000,22,22,0,0,3.946679,3.946679,128,32.432331
fifo_w0,route1,fifo,0,94,95,J,fifo_95,0.000,22,22,0,0,3.942088,3.942088,128,32.470099
fifo_w0,route1,fifo,0,95,96,J,fifo_96,0.000,20,20,0,0,3.957132,3.957132,128,32.346658
fifo_w0,route1,fifo,0,96,97,J,fifo_97,0.000,23,23,0,0,3.955425,3.955425,128,32.360623
fifo_w0,route1,fifo,0,97,98,J,fifo_98,0.000,22,22,0,0,3.956479,3.956479,128,32.352000
fifo_w0,route1,fifo,0,98,99,J,fifo_99,0.000,22,22,0,0,3.975551,3.975551,128,32.196795
fifo_w0,route1,fifo,0,99,100,J,fifo_100,0.000,20,20,0,0,4.021818,4.021818,128,31.826401
exact_w0,route1,exact,0,0,1,A,b06a510c1958fe8b,0.000,18,18,0,0,3.950748,3.950748,128,32.398929
exact_w0,route1,exact,0,1,7,A,b06a510c1958fe8b,0.000,18,18,18,1,3.955771,3.955771,128,32.357790
exact_w0,route1,exact,0,2,2,A,1c6250065172cfdc,0.000,21,21,0,0,3.943203,3.943203,128,32.460918
exact_w0,route1,exact,0,3,3,A,1c6250065172cfdc,0.000,21,21,21,1,3.956411,3.956411,128,32.352556
exact_w0,route1,exact,0,4,4,A,e162011be1dce903,0.000,23,23,0,0,3.983146,3.983146,128,32.135400
exact_w0,route1,exact,0,5,6,A,e162011be1dce903,0.000,23,23,23,1,3.651465,3.651465,128,35.054420
exact_w0,route1,exact,0,6,5,A,fb09a0c9919b5322,0.000,20,20,0,0,3.821937,3.821937,128,33.490872
exact_w0,route1,exact,0,7,8,A,fb09a0c9919b5322,0.000,20,20,20,1,3.969375,3.969375,128,32.246893
exact_w0,route1,exact,0,8,9,A,073002f85aa407ca,0.000,20,20,0,0,3.954674,3.954674,128,32.366766
exact_w0,route1,exact,0,9,10,A,1e55ab7725006f48,0.000,20,20,0,0,4.011437,4.011437,128,31.908764
exact_w0,route1,exact,0,10,11,B,66292adb5db61fa2,0.000,21,21,0,0,4.071234,4.071234,128,31.440100
exact_w0,route1,exact,0,11,20,B,66292adb5db61fa2,0.000,21,21,21,1,3.934725,3.934725,128,32.530860
exact_w0,route1,exact,0,12,12,B,2a4a444d90f3e26d,0.000,21,21,0,0,3.314821,3.314821,128,38.614448
exact_w0,route1,exact,0,13,17,B,2a4a444d90f3e26d,0.000,21,21,21,1,4.025706,4.025706,128,31.795664
exact_w0,route1,exact,0,14,18,B,2a4a444d90f3e26d,0.000,21,21,21,1,3.889796,3.889796,128,32.906613
exact_w0,route1,exact,0,15,13,B,c1675015c82de154,0.000,19,19,0,0,3.654655,3.654655,128,35.023827
exact_w0,route1,exact,0,16,14,B,c1675015c82de154,0.000,19,19,19,1,3.727749,3.727749,128,34.337074
exact_w0,route1,exact,0,17,15,B,451b91b27e59a255,0.000,21,21,0,0,3.737172,3.737172,128,34.250499
exact_w0,route1,exact,0,18,16,B,451b91b27e59a255,0.000,21,21,21,1,3.523041,3.523041,128,36.332252
exact_w0,route1,exact,0,19,19,B,ffa9ed792f5d1ac0,0.000,21,21,0,0,3.312931,3.312931,128,38.636487
exact_w0,route1,exact,0,20,21,C,785deb470ab3116f,0.000,24,24,0,0,3.632214,3.632214,128,35.240218
exact_w0,route1,exact,0,21,26,C,785deb470ab3116f,0.000,24,24,24,1,3.727682,3.727682,128,34.337696
exact_w0,route1,exact,0,22,28,C,785deb470ab3116f,0.000,24,24,24,1,3.736833,3.736833,128,34.253603
exact_w0,route1,exact,0,23,22,C,436bc8cc2e2ac5b6,0.000,23,23,0,0,3.769792,3.769792,128,33.954126
exact_w0,route1,exact,0,24,23,C,ab49e669c0c0bef5,0.000,24,24,0,0,3.766427,3.766427,128,33.984467
exact_w0,route1,exact,0,25,24,C,a0a5c84db5910328,0.000,23,23,0,0,3.767082,3.767082,128,33.978554
exact_w0,route1,exact,0,26,25,C,f24036c88021bd62,0.000,21,21,0,0,3.764478,3.764478,128,34.002061
exact_w0,route1,exact,0,27,30,C,f24036c88021bd62,0.000,21,21,21,1,3.766828,3.766828,128,33.980850
exact_w0,route1,exact,0,28,27,C,905f0043177424b9,0.000,23,23,0,0,3.483935,3.483935,128,36.740067
exact_w0,route1,exact,0,29,29,C,c3848bf38708aed2,0.000,23,23,0,0,3.319201,3.319201,128,38.563499
exact_w0,route1,exact,0,30,31,D,3517700e439eeef4,0.000,22,22,0,0,3.311045,3.311045,128,38.658495
exact_w0,route1,exact,0,31,38,D,3517700e439eeef4,0.000,22,22,22,1,3.312742,3.312742,128,38.638690
exact_w0,route1,exact,0,32,32,D,2325d9afb662ea0e,0.000,23,23,0,0,3.315291,3.315291,128,38.608978
exact_w0,route1,exact,0,33,33,D,0252a80c4ddf7947,0.000,22,22,0,0,3.405940,3.405940,121,35.526166
exact_w0,route1,exact,0,34,36,D,0252a80c4ddf7947,0.000,22,22,22,1,3.543739,3.543739,121,34.144731
exact_w0,route1,exact,0,35,34,D,d1e68c91a9afcd98,0.000,20,20,0,0,3.792534,3.792534,128,33.750525
exact_w0,route1,exact,0,36,40,D,d1e68c91a9afcd98,0.000,20,20,20,1,3.756273,3.756273,128,34.076328
exact_w0,route1,exact,0,37,35,D,63be4cec68695286,0.000,22,22,0,0,3.866993,3.866993,128,33.100651
exact_w0,route1,exact,0,38,37,D,61be32de16c63dca,0.000,25,24,0,0,4.050570,4.050570,128,31.600491
exact_w0,route1,exact,0,39,39,D,9976548721ee3c9f,0.000,22,22,0,0,3.818206,3.818206,128,33.523597
exact_w0,route1,exact,0,40,41,E,2cd5d7524d9bd1fc,0.000,20,20,0,0,3.916024,3.916024,128,32.686212
exact_w0,route1,exact,0,41,44,E,2cd5d7524d9bd1fc,0.000,20,20,20,1,3.926195,3.926195,128,32.601536
exact_w0,route1,exact,0,42,42,E,ce690f6a1c45db9b,0.000,18,18,0,0,3.918207,3.918207,128,32.668006
exact_w0,route1,exact,0,43,43,E,ce690f6a1c45db9b,0.000,18,18,18,1,3.913532,3.913532,128,32.707028
exact_w0,route1,exact,0,44,45,E,249de3f68c1141fd,0.000,21,21,0,0,3.924117,3.924117,128,32.618800
exact_w0,route1,exact,0,45,46,E,6dbc20a0e5ce6646,0.000,21,21,0,0,3.939687,3.939687,128,32.489892
exact_w0,route1,exact,0,46,49,E,6dbc20a0e5ce6646,0.000,21,21,21,1,3.894716,3.894716,128,32.865044
exact_w0,route1,exact,0,47,47,E,9e3949d579a5dab0,0.000,20,20,0,0,3.918573,3.918573,128,32.664954
exact_w0,route1,exact,0,48,48,E,74399c324918e73a,0.000,20,20,0,0,3.904717,3.904717,128,32.780863
exact_w0,route1,exact,0,49,50,E,9f82d44236ab0891,0.000,23,23,0,0,3.919721,3.919721,128,32.655389
exact_w0,route1,exact,0,50,51,F,a756407aedb13cb0,0.000,20,20,0,0,3.909499,3.909499,128,32.740766
exact_w0,route1,exact,0,51,57,F,a756407aedb13cb0,0.000,20,20,20,1,3.945480,3.945480,128,32.442185
exact_w0,route1,exact,0,52,58,F,a756407aedb13cb0,0.000,20,20,20,1,3.787287,3.787287,128,33.797283
exact_w0,route1,exact,0,53,52,F,e0a123ca215f9da9,0.000,20,20,0,0,3.756556,3.756556,128,34.073760
exact_w0,route1,exact,0,54,53,F,3f9d06faac784018,0.000,20,20,0,0,3.904207,3.904207,128,32.785149
exact_w0,route1,exact,0,55,54,F,3f9d06faac784018,0.000,20,20,20,1,3.977345,3.977345,128,32.182274
exact_w0,route1,exact,0,56,55,F,3f9d06faac784018,0.000,20,20,20,1,3.971974,3.971974,128,32.225792
exact_w0,route1,exact,0,57,60,F,3f9d06faac784018,0.000,20,20,20,1,3.985417,3.985417,128,32.117093
exact_w0,route1,exact,0,58,56,F,e9133f1bd72d210c,0.000,21,21,0,0,4.101822,4.101822,128,31.205644
exact_w0,route1,exact,0,59,59,F,d37e1c0fdaa9d8dd,0.000,20,20,0,0,3.557036,3.557036,128,35.985015
exact_w0,route1,exact,0,60,61,G,2ab42a8e55b9e0fa,0.000,24,24,0,0,3.396977,3.396977,128,37.680559
exact_w0,route1,exact,0,61,62,G,8cbb1de94aa0495a,0.000,21,21,0,0,0.306339,0.306339,9,29.379248
exact_w0,route1,exact,0,62,63,G,2a5b7f74929b0fe4,0.000,21,21,0,0,4.239160,4.239160,128,30.194662
exact_w0,route1,exact,0,63,64,G,013ccebdaf96adbc,0.000,21,21,0,0,3.674216,3.674216,128,34.837365
exact_w0,route1,exact,0,64,65,G,013ccebdaf96adbc,0.000,21,21,21,1,3.713926,3.713926,128,34.464879
exact_w0,route1,exact,0,65,66,G,7f58f3cd76c16dd7,0.000,22,22,0,0,3.739477,3.739477,128,34.229390
exact_w0,route1,exact,0,66,67,G,7f58f3cd76c16dd7,0.000,22,22,22,1,3.737931,3.737931,128,34.243541
exact_w0,route1,exact,0,67,68,G,e9a01fc97466b320,0.000,21,21,0,0,0.316255,0.316255,11,34.782024
exact_w0,route1,exact,0,68,69,G,87f551eac2921c70,0.000,21,21,0,0,3.314841,3.314841,128,38.614222
exact_w0,route1,exact,0,69,70,G,f2da6e4ff17223f6,0.000,21,21,0,0,3.506551,3.506551,128,36.503109
exact_w0,route1,exact,0,70,71,H,f17b915398639bd9,0.000,20,20,0,0,3.722921,3.722921,128,34.381608
exact_w0,route1,exact,0,71,75,H,f17b915398639bd9,0.000,20,20,20,1,3.750658,3.750658,128,34.127346
exact_w0,route1,exact,0,72,72,H,469572910a814a88,0.000,19,19,0,0,3.744947,3.744947,128,34.179385
exact_w0,route1,exact,0,73,73,H,469572910a814a88,0.000,19,19,19,1,3.757327,3.757327,128,34.066776
exact_w0,route1,exact,0,74,74,H,a8cddc6e78110290,0.000,22,22,0,0,3.773488,3.773488,128,33.920870
exact_w0,route1,exact,0,75,76,H,a8cddc6e78110290,0.000,22,22,22,1,3.784407,3.784407,128,33.823001
exact_w0,route1,exact,0,76,77,H,1f4d5db08ebad26a,0.000,20,20,0,0,3.776127,3.776127,128,33.897163
exact_w0,route1,exact,0,77,78,H,364c96fe727492ea,0.000,19,19,0,0,3.619185,3.619185,128,35.367082
exact_w0,route1,exact,0,78,79,H,9d1462fa5c8d3ddb,0.000,17,17,0,0,3.337926,3.337926,128,38.347170
exact_w0,route1,exact,0,79,80,H,740793db3d014c9d,0.000,19,19,0,0,3.317581,3.317581,128,38.582330
exact_w0,route1,exact,0,80,81,I,5a76d581b44f04ce,0.000,23,23,0,0,3.350564,3.350564,128,38.202528
exact_w0,route1,exact,0,81,88,I,5a76d581b44f04ce,0.000,23,23,23,1,3.334001,3.334001,128,38.392307
exact_w0,route1,exact,0,82,82,I,00c771936fc4bece,0.000,21,21,0,0,3.456806,3.456806,128,37.028401
exact_w0,route1,exact,0,83,90,I,00c771936fc4bece,0.000,21,21,21,1,3.786828,3.786828,128,33.801380
exact_w0,route1,exact,0,84,83,I,d8d8f0d8ec0882ee,0.000,20,20,0,0,3.746257,3.746257,128,34.167440
exact_w0,route1,exact,0,85,87,I,d8d8f0d8ec0882ee,0.000,20,20,20,1,3.766177,3.766177,128,33.986718
exact_w0,route1,exact,0,86,84,I,7c4112902ffef09b,0.000,20,20,0,0,3.788478,3.788478,128,33.786652
exact_w0,route1,exact,0,87,85,I,7c4112902ffef09b,0.000,20,20,20,1,4.127402,4.127402,128,31.012245
exact_w0,route1,exact,0,88,86,I,fd7482c7de334fc1,0.000,20,20,0,0,3.796933,3.796933,128,33.711423
exact_w0,route1,exact,0,89,89,I,0b13917a23bc6216,0.000,20,20,0,0,3.934980,3.934980,128,32.528757
exact_w0,route1,exact,0,90,91,J,9a629be51d60b7ec,0.000,22,22,0,0,3.942829,3.942829,128,32.464002
exact_w0,route1,exact,0,91,92,J,e934e5c30fae1384,0.000,22,22,0,0,3.929166,3.929166,128,32.576887
exact_w0,route1,exact,0,92,98,J,e934e5c30fae1384,0.000,22,22,22,1,3.933150,3.933150,128,32.543888
exact_w0,route1,exact,0,93,93,J,5c4da976958e1ddf,0.000,22,22,0,0,3.932855,3.932855,128,32.546328
exact_w0,route1,exact,0,94,95,J,5c4da976958e1ddf,0.000,22,22,22,1,3.943161,3.943161,128,32.461264
exact_w0,route1,exact,0,95,99,J,5c4da976958e1ddf,0.000,22,22,22,1,3.949020,3.949020,128,32.413103
exact_w0,route1,exact,0,96,94,J,1cb2f43b772ddd4b,0.000,22,22,0,0,3.935136,3.935136,128,32.527469
exact_w0,route1,exact,0,97,96,J,5045df4b5cdb934d,0.000,20,20,0,0,3.935959,3.935959,128,32.520663
exact_w0,route1,exact,0,98,100,J,5045df4b5cdb934d,0.000,20,20,20,1,3.935874,3.935874,128,32.521367
exact_w0,route1,exact,0,99,97,J,89255f4041c2c26a,0.000,23,23,0,0,3.940239,3.940239,128,32.485337
similarity_w0,route1,similarity,0,0,1,A,sim_000,0.000,18,18,0,0,3.968713,3.968713,128,32.252267
similarity_w0,route1,similarity,0,1,7,A,sim_000,0.000,18,18,18,1,3.746938,3.746938,128,34.161223
similarity_w0,route1,similarity,0,2,2,A,sim_001,0.000,21,21,0,0,3.770199,3.770199,128,33.950459
similarity_w0,route1,similarity,0,3,3,A,sim_001,0.000,21,21,21,1,3.925915,3.925915,128,32.603868
similarity_w0,route1,similarity,0,4,4,A,sim_002,0.000,23,23,0,0,3.985848,3.985848,128,32.113621
similarity_w0,route1,similarity,0,5,6,A,sim_002,0.000,23,23,23,1,3.970391,3.970391,128,32.238642
similarity_w0,route1,similarity,0,6,5,A,sim_003,0.000,20,20,0,0,4.034001,4.034001,128,31.730283
similarity_w0,route1,similarity,0,7,8,A,sim_003,0.000,20,20,20,1,4.096303,4.096303,128,31.247692
similarity_w0,route1,similarity,0,8,9,A,sim_004,0.000,20,20,0,0,3.437266,3.437266,128,37.238903
similarity_w0,route1,similarity,0,9,10,A,sim_005,0.000,20,20,0,0,3.453827,3.453827,128,37.060337
similarity_w0,route1,similarity,0,10,11,B,sim_006,0.000,21,21,0,0,4.232358,4.232358,128,30.243190
similarity_w0,route1,similarity,0,11,20,B,sim_006,0.000,21,21,21,1,3.690807,3.690807,128,34.680763
similarity_w0,route1,similarity,0,12,12,B,sim_007,0.000,21,21,0,0,3.696923,3.696923,128,34.623392
similarity_w0,route1,similarity,0,13,17,B,sim_007,0.000,21,21,21,1,3.721116,3.721116,128,34.398282
similarity_w0,route1,similarity,0,14,18,B,sim_007,0.000,21,21,21,1,3.728447,3.728447,128,34.330646
similarity_w0,route1,similarity,0,15,13,B,sim_008,0.000,19,19,0,0,3.363261,3.363261,128,38.058302
similarity_w0,route1,similarity,0,16,14,B,sim_008,0.000,19,19,19,1,3.393967,3.393967,128,37.713983
similarity_w0,route1,similarity,0,17,15,B,sim_009,0.000,21,21,0,0,3.716799,3.716799,128,34.438237
similarity_w0,route1,similarity,0,18,16,B,sim_009,0.000,21,21,21,1,3.713398,3.713398,128,34.469774
similarity_w0,route1,similarity,0,19,19,B,sim_010,0.000,21,21,0,0,3.728600,3.728600,128,34.329239
similarity_w0,route1,similarity,0,20,21,C,sim_011,0.000,24,24,0,0,3.743288,3.743288,128,34.194534
similarity_w0,route1,similarity,0,21,26,C,sim_011,0.000,24,24,24,1,3.741710,3.741710,128,34.208961
similarity_w0,route1,similarity,0,22,28,C,sim_011,0.000,24,24,24,1,3.751265,3.751265,128,34.121822
similarity_w0,route1,similarity,0,23,22,C,sim_012,0.000,23,23,0,0,3.752683,3.752683,128,34.108930
similarity_w0,route1,similarity,0,24,23,C,sim_013,0.000,24,24,0,0,3.736061,3.736061,128,34.260680
similarity_w0,route1,similarity,0,25,24,C,sim_014,0.000,23,23,0,0,3.327552,3.327552,128,38.466711
similarity_w0,route1,similarity,0,26,25,C,sim_015,0.000,21,21,0,0,3.299988,3.299988,128,38.788017
similarity_w0,route1,similarity,0,27,29,C,sim_015,0.000,23,23,23,1,3.293370,3.293370,128,38.865959
similarity_w0,route1,similarity,0,28,30,C,sim_015,0.000,21,21,21,1,3.285678,3.285678,128,38.956947
similarity_w0,route1,similarity,0,29,27,C,sim_016,0.000,23,23,0,0,3.322420,3.322420,128,38.526131
similarity_w0,route1,similarity,0,30,31,D,sim_017,0.000,22,22,0,0,3.713825,3.713825,128,34.465816
similarity_w0,route1,similarity,0,31,38,D,sim_017,0.000,22,22,22,1,3.677149,3.677149,128,34.809577
similarity_w0,route1,similarity,0,32,32,D,sim_018,0.000,23,23,0,0,3.741184,3.741184,128,34.213771
similarity_w0,route1,similarity,0,33,33,D,sim_019,0.000,22,22,0,0,3.469242,3.469242,121,34.877939
similarity_w0,route1,similarity,0,34,36,D,sim_019,0.000,22,22,22,1,3.923430,3.923430,121,30.840363
similarity_w0,route1,similarity,0,35,34,D,sim_020,0.000,20,20,0,0,3.802270,3.802270,128,33.664105
