scenario,route,grouping,window_ms,order_index,req_id,prefix_type,group_key,schedule_wait_ms,prompt_tokens,prefix_tokens,reused_tokens,reuse_hit,model_latency_s,total_latency_s,output_tokens,throughput_tokens_per_s
similarity_window_100ms,route2,similarity,100,11,20,B,sim_006,5.000,21,21,21,1,3.249579,3.254579,128,39.329207
similarity_window_100ms,route2,similarity,100,12,12,B,sim_007,45.000,21,21,0,0,3.245842,3.290842,128,38.895818
similarity_window_100ms,route2,similarity,100,13,17,B,sim_007,20.000,21,21,21,1,3.250630,3.270630,128,39.136190
similarity_window_100ms,route2,similarity,100,14,18,B,sim_007,15.000,21,21,21,1,3.246106,3.261106,128,39.250489
similarity_window_100ms,route2,similarity,100,15,13,B,sim_008,40.000,19,19,0,0,3.240933,3.280933,128,39.013292
similarity_window_100ms,route2,similarity,100,16,14,B,sim_008,35.000,19,19,19,1,3.233038,3.268038,128,39.167229
similarity_window_100ms,route2,similarity,100,17,15,B,sim_009,30.000,21,21,0,0,3.234727,3.264727,128,39.206949
similarity_window_100ms,route2,similarity,100,18,16,B,sim_009,25.000,21,21,21,1,3.231347,3.256347,128,39.307852
similarity_window_100ms,route2,similarity,100,19,19,B,sim_010,10.000,21,21,0,0,3.233874,3.243874,128,39.458989
similarity_window_100ms,route2,similarity,100,20,21,C,sim_011,0.000,24,24,0,0,3.236076,3.236076,128,39.554081
similarity_window_100ms,route2,similarity,100,21,22,C,sim_012,100.000,23,23,0,0,3.230510,3.330510,128,38.432557
similarity_window_100ms,route2,similarity,100,22,23,C,sim_013,95.000,24,24,0,0,3.234372,3.329372,128,38.445692
similarity_window_100ms,route2,similarity,100,23,24,C,sim_014,90.000,23,23,0,0,3.234298,3.324298,128,38.504376
similarity_window_100ms,route2,similarity,100,24,25,C,sim_015,85.000,21,21,0,0,3.227200,3.312200,128,38.645009
similarity_window_100ms,route2,similarity,100,25,29,C,sim_015,65.000,23,23,23,1,3.610476,3.675476,128,34.825420
similarity_window_100ms,route2,similarity,100,26,30,C,sim_015,60.000,21,21,21,1,3.597798,3.657798,128,34.993734
similarity_window_100ms,route2,similarity,100,27,26,C,sim_011,80.000,24,24,24,1,3.601019,3.681019,128,34.772979
similarity_window_100ms,route2,similarity,100,28,28,C,sim_011,70.000,24,24,24,1,3.601490,3.671490,128,34.863229
similarity_window_100ms,route2,similarity,100,29,27,C,sim_016,75.000,23,23,0,0,3.594686,3.669686,128,34.880365
similarity_window_100ms,route2,similarity,100,30,31,D,sim_017,55.000,22,22,0,0,3.636348,3.691348,128,34.675682
similarity_window_100ms,route2,similarity,100,31,38,D,sim_017,20.000,22,22,22,1,3.666951,3.686951,128,34.717029
similarity_window_100ms,route2,similarity,100,32,32,D,sim_018,50.000,23,23,0,0,3.667901,3.717901,128,34.428025
similarity_window_100ms,route2,similarity,100,33,33,D,sim_019,45.000,22,22,0,0,3.456662,3.501662,121,34.555021
similarity_window_100ms,route2,similarity,100,34,36,D,sim_019,30.000,22,22,22,1,3.450018,3.480018,121,34.769935
similarity_window_100ms,route2,similarity,100,35,34,D,sim_020,40.000,20,20,0,0,3.732143,3.772143,128,33.932970
similarity_window_100ms,route2,similarity,100,36,39,D,sim_020,15.000,22,22,22,1,3.732283,3.747283,128,34.158085
similarity_window_100ms,route2,similarity,100,37,40,D,sim_020,10.000,20,20,20,1,3.734360,3.744360,128,34.184745
similarity_window_100ms,route2,similarity,100,38,35,D,sim_021,35.000,22,22,0,0,3.733500,3.768500,128,33.965765
similarity_window_100ms,route2,similarity,100,39,37,D,sim_022,25.000,25,24,0,0,3.733040,3.758040,128,34.060307
similarity_window_100ms,route2,similarity,100,40,41,E,sim_023,5.000,20,20,0,0,3.712024,3.717024,128,34.436149
similarity_window_100ms,route2,similarity,100,41,42,E,sim_024,0.000,18,18,0,0,3.711875,3.711875,128,34.483917
similarity_window_100ms,route2,similarity,100,42,43,E,sim_024,100.000,18,18,18,1,3.699523,3.799523,128,33.688441
similarity_window_100ms,route2,similarity,100,43,44,E,sim_023,95.000,20,20,20,1,3.697614,3.792614,128,33.749810
similarity_window_100ms,route2,similarity,100,44,45,E,sim_025,90.000,21,21,0,0,3.697751,3.787751,128,33.793144
similarity_window_100ms,route2,similarity,100,45,46,E,sim_026,85.000,21,21,0,0,3.950993,4.035993,128,31.714624
similarity_window_100ms,route2,similarity,100,46,49,E,sim_026,70.000,21,21,21,1,3.952521,4.022521,128,31.820840
similarity_window_100ms,route2,similarity,100,47,47,E,sim_027,80.000,20,20,0,0,3.970975,4.050975,128,31.597329
similarity_window_100ms,route2,similarity,100,48,48,E,sim_028,75.000,20,20,0,0,3.974746,4.049746,128,31.606919
similarity_window_100ms,route2,similarity,100,49,50,E,sim_029,65.000,23,23,0,0,3.975256,4.040256,128,31.681159
similarity_window_100ms,route2,similarity,100,50,51,F,sim_030,60.000,20,20,0,0,3.888806,3.948806,128,32.414860
similarity_window_100ms,route2,similarity,100,51,57,F,sim_030,30.000,20,20,20,1,3.887811,3.917811,128,32.671305
similarity_window_100ms,route2,similarity,100,52,58,F,sim_030,25.000,20,20,20,1,3.879813,3.904813,128,32.780060
similarity_window_100ms,route2,similarity,100,53,52,F,sim_031,55.000,20,20,0,0,3.878619,3.933619,128,32.540009
similarity_window_100ms,route2,similarity,100,54,53,F,sim_032,50.000,20,20,0,0,3.880311,3.930311,128,32.567394
similarity_window_100ms,route2,similarity,100,55,54,F,sim_032,45.000,20,20,20,1,3.774704,3.819704,128,33.510451
similarity_window_100ms,route2,similarity,100,56,55,F,sim_032,40.000,20,20,20,1,3.775017,3.815017,128,33.551616
similarity_window_100ms,route2,similarity,100,57,60,F,sim_032,15.000,20,20,20,1,3.786601,3.801601,128,33.670028
similarity_window_100ms,route2,similarity,100,58,56,F,sim_033,35.000,21,21,0,0,3.784777,3.819777,128,33.509812
similarity_window_100ms,route2,similarity,100,59,59,F,sim_034,20.000,20,20,0,0,3.782731,3.802731,128,33.660019
similarity_window_100ms,route2,similarity,100,60,61,G,sim_035,10.000,24,24,0,0,3.864943,3.874943,128,33.032748
similarity_window_100ms,route2,similarity,100,61,62,G,sim_036,5.000,21,21,0,0,0.334160,0.339160,9,26.536185
similarity_window_100ms,route2,similarity,100,62,63,G,sim_037,0.000,21,21,0,0,3.852465,3.852465,128,33.225483
similarity_window_100ms,route2,similarity,100,63,64,G,sim_038,100.000,21,21,0,0,3.856698,3.956698,128,32.350207
similarity_window_100ms,route2,similarity,100,64,65,G,sim_038,95.000,21,21,21,1,3.857415,3.952415,128,32.385265
similarity_window_100ms,route2,similarity,100,65,66,G,sim_039,90.000,22,22,0,0,3.865477,3.955477,128,32.360196
similarity_window_100ms,route2,similarity,100,66,67,G,sim_039,85.000,22,22,22,1,3.863890,3.948890,128,32.414174
similarity_window_100ms,route2,similarity,100,67,68,G,sim_040,80.000,21,21,0,0,0.398227,0.478227,11,23.001647
similarity_window_100ms,route2,similarity,100,68,69,G,sim_041,75.000,21,21,0,0,3.865399,3.940399,128,32.484022
similarity_window_100ms,route2,similarity,100,69,70,G,sim_042,70.000,21,21,0,0,3.864382,3.934382,128,32.533695
similarity_window_100ms,route2,similarity,100,70,71,H,sim_043,65.000,20,20,0,0,3.858187,3.923187,128,32.626537
similarity_window_100ms,route2,similarity,100,71,75,H,sim_043,45.000,20,20,20,1,3.868892,3.913892,128,32.704019
similarity_window_100ms,route2,similarity,100,72,72,H,sim_044,60.000,19,19,0,0,3.871019,3.931019,128,32.561529
similarity_window_100ms,route2,similarity,100,73,73,H,sim_044,55.000,19,19,19,1,3.871969,3.926969,128,32.595115
similarity_window_100ms,route2,similarity,100,74,74,H,sim_045,50.000,22,22,0,0,3.873939,3.923939,128,32.620280
similarity_window_100ms,route2,similarity,100,75,76,H,sim_045,40.000,22,22,22,1,3.877507,3.917507,128,32.673840
similarity_window_100ms,route2,similarity,100,76,77,H,sim_046,35.000,20,20,0,0,3.865137,3.900137,128,32.819358
similarity_window_100ms,route2,similarity,100,77,78,H,sim_047,30.000,19,19,0,0,3.857373,3.887373,128,32.927121
similarity_window_100ms,route2,similarity,100,78,79,H,sim_048,25.000,17,17,0,0,3.850983,3.875983,128,33.023878
similarity_window_100ms,route2,similarity,100,79,80,H,sim_049,20.000,19,19,0,0,3.849845,3.869845,128,33.076258
similarity_window_100ms,route2,similarity,100,80,81,I,sim_050,15.000,23,23,0,0,3.850988,3.865988,128,33.109259
similarity_window_100ms,route2,similarity,100,81,82,I,sim_051,10.000,21,21,0,0,3.853078,3.863078,128,33.134196
similarity_window_100ms,route2,similarity,100,82,83,I,sim_052,5.000,20,20,0,0,3.871187,3.876187,128,33.022145
similarity_window_100ms,route2,similarity,100,83,84,I,sim_053,0.000,20,20,0,0,3.879190,3.879190,128,32.996582
similarity_window_100ms,route2,similarity,100,84,85,I,sim_053,100.000,20,20,20,1,3.879431,3.979431,128,32.165400
similarity_window_100ms,route2,similarity,100,85,86,I,sim_054,95.000,20,20,0,0,3.871957,3.966957,128,32.266546
similarity_window_100ms,route2,similarity,100,86,87,I,sim_052,90.000,20,20,20,1,3.882085,3.972085,128,32.224891
similarity_window_100ms,route2,similarity,100,87,88,I,sim_050,85.000,23,23,23,1,3.894025,3.979025,128,32.168687
similarity_window_100ms,route2,similarity,100,88,89,I,sim_055,80.000,20,20,0,0,3.892349,3.972349,128,32.222749
similarity_window_100ms,route2,similarity,100,89,90,I,sim_051,75.000,21,21,21,1,3.892844,3.967844,128,32.259332
similarity_window_100ms,route2,similarity,100,90,91,J,sim_056,70.000,22,22,0,0,3.897356,3.967356,128,32.263301
similarity_window_100ms,route2,similarity,100,91,92,J,sim_057,65.000,22,22,0,0,3.888783,3.953783,128,32.374056
similarity_window_100ms,route2,similarity,100,92,96,J,sim_057,45.000,20,20,20,1,3.879506,3.924506,128,32.615568
similarity_window_100ms,route2,similarity,100,93,98,J,sim_057,35.000,22,22,22,1,3.870252,3.905252,128,32.776373
similarity_window_100ms,route2,similarity,100,94,100,J,sim_057,25.000,20,20,20,1,3.869269,3.894269,128,32.868816
similarity_window_100ms,route2,similarity,100,95,93,J,sim_058,60.000,22,22,0,0,3.874126,3.934126,128,32.535815
similarity_window_100ms,route2,similarity,100,96,95,J,sim_058,50.000,22,22,22,1,3.878370,3.928370,128,32.583486
similarity_window_100ms,route2,similarity,100,97,99,J,sim_058,30.000,22,22,22,1,3.846816,3.876816,128,33.016785
similarity_window_100ms,route2,similarity,100,98,94,J,sim_059,55.000,22,22,0,0,3.828193,3.883193,128,32.962565
similarity_window_100ms,route2,similarity,100,99,97,J,sim_060,40.000,23,23,0,0,3.825772,3.865772,128,33.111110
